Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
14868	-750.8476	-821.3117	70.46412	0.0137775	0.0103693	0.00403571	0.0188889	0.00153768	0.000746639	0.000236989	0.000296964	0.00205304	0.00687	0.00764083	0.000861877	0.0017092	0.00106842	0.00540898	0.00495802	0.0036163	0.00344471	0.00351981	0.00541049	0.00584269	0.0010361	0.00717751	0.000738468	0.000416437	0.00284663	0.00137614	0.00140323	0.000935488	0.00315298	0.00806054	0.0380558	5.17559e-06	0.00124127	0.00190723	0.000122359	0.000454769	0.00142161	0.00154541	0.00551685	0.00427876	0.00631259	0.006527	0.0109292	0.00630486	0.00250367	0.00484526	0.0378639	0.00394533	0.00599797	0.00136647	0.7483679	0.5979136	0.010784	0.109795	0.501972	1.99214	9.10788	92.7296	3.275277	0.0509177	0.0383221	0.0149149	0.0698081	0.00568285	0.00275937	0.000875846	0.0010975	0.00758745	0.0253896	0.0282384	0.00318526	0.00631675	0.00394859	0.0199901	0.0183235	0.0133648	0.0127307	0.0130082	0.0199957	0.021593	0.00382915	0.0265261	0.00272917	0.00153904	0.0105203	0.00508583	0.00518593	0.0034573	0.0116525	0.0297895	0.140644	1.91275e-05	0.00458738	0.00704858	0.000452204	0.0016807	0.00525389	0.00571139	0.0203888	0.0158131	0.0233296	0.024122	0.0403914	0.023301	0.00925288	0.0179067	0.139935	0.0145808	0.0221669	0.00505009	1.078564	0.625816	0.374184	0.2705831
14904	-747.4111	-818.0566	70.64558	0.114922	0.010092	0.0471079	0.0100465	0.000208506	0.00248185	0.00371086	4.43426e-05	0.0120614	0.00866206	0.0175115	0.0120436	0.00149401	0.00538778	0.00696075	0.00926244	0.000648843	0.00162107	0.0205377	0.0242008	0.00970451	0.00944275	0.00510227	0.00651024	0.000311369	0.0126089	0.00378973	0.00329266	0.00448956	0.0167446	0.00459	0.00950656	0.00189025	0.00910021	0.0100924	0.00216311	0.117478	0.00162072	0.00413441	0.00838328	0.000217271	0.0113109	0.0638316	0.0308004	0.00428861	0.00467529	0.0194114	0.0103772	0.0123156	0.0158256	0.00608393	0.9967145	0.9934506	0.0241165	0.162574	0.567365	1.76254	6.15106	41.4654	2.69333	0.157622	0.0138418	0.0646111	0.0137793	0.000285977	0.00340399	0.00508964	6.08183e-05	0.0165429	0.0118805	0.0240179	0.0165185	0.00204911	0.00738963	0.00954705	0.0127039	0.000889923	0.00222339	0.0281685	0.0331927	0.0133103	0.0129512	0.00699804	0.00892915	0.00042706	0.0172937	0.00519782	0.00451606	0.00615768	0.0229661	0.00629544	0.0130388	0.00259257	0.0124814	0.0138423	0.00296682	0.161128	0.0022229	0.00567056	0.0114981	0.000297999	0.0155135	0.0875485	0.0422444	0.00588207	0.00641242	0.0266238	0.0142329	0.0168915	0.0217057	0.00834444	1.000952	0.501643	0.498357	0.7290998
14940	-750.0194	-821.3611	71.34166	0.00465461	0.00754722	0.0177547	0.0082555	0.00141474	0.000691485	0.00200296	0.000961137	0.00360288	0.000465413	0.00325621	0.00435191	6.58855e-05	0.00131403	0.0112516	0.00458186	0.00117699	0.00493442	0.00260512	0.0201863	0.000402592	0.00152651	0.00506526	0.000916035	0.000789061	0.00802874	0.00351947	0.00446283	0.0108744	0.0116775	0.000510879	0.00801005	0.00885118	0.0104713	0.0180213	0.00434868	0.0484083	0.00549171	0.0021136	0.000263271	0.000861763	0.0154415	0.0304106	0.00805726	0.00578125	0.0064699	0.00402106	0.00124309	0.00231966	0.0150392	0.0106874	0.5072233	0.3397851	0.0168376	0.136443	0.537181	1.86157	7.32905	59.391	2.953116	0.0131057	0.0212502	0.0499906	0.0232444	0.00398338	0.00194697	0.0056396	0.00270621	0.0101444	0.00131043	0.00916827	0.0122534	0.000185509	0.00369983	0.0316803	0.0129008	0.00331396	0.0138935	0.00733504	0.0568372	0.00113355	0.0042981	0.0142619	0.00257922	0.0022217	0.022606	0.00990954	0.0125657	0.0306184	0.0328794	0.00143845	0.0225533	0.0249216	0.0294834	0.0507414	0.0122443	0.1363	0.0154626	0.00595112	0.000741274	0.0024264	0.0434775	0.0856249	0.0226863	0.0162779	0.0182169	0.0113218	0.00350008	0.00653129	0.0423448	0.0300918	1.166379	0.746388	0.253612	0.3551603
14976	-753.1989	-823.6558	70.4569	0.0145009	0.000754401	0.00930729	0.000665508	0.0022686	0.000831838	0.000527582	0.000371343	0.00229422	4.05182e-05	0.00166703	0.000907436	0.000387447	0.00123979	0.00350499	0.00705354	0.000381086	0.00263003	0.00362861	0.000867089	0.00469965	0.00367337	0.00321671	0.000924259	0.00040184	0.00582028	0.00107726	0.000589247	0.0241364	0.00817661	0.00125764	0.00147915	0.00295035	0.00633232	0.00494962	0.00463814	0.0374117	0.00498971	0.000744546	0.00114699	0.000683156	0.00245721	0.00728813	0.00721474	0.00746962	0.00213888	0.00213019	0.00105535	0.000490897	0.00541517	0.00209342	0.6316945	0.4616619	0.00946487	0.103026	0.492105	2.03209	9.7063	105.654	3.369622	0.0687633	0.00357736	0.0441351	0.00315583	0.0107577	0.00394457	0.00250179	0.00176091	0.0108792	0.000192137	0.00790506	0.00430305	0.00183727	0.00587906	0.0166207	0.0334478	0.00180711	0.0124716	0.0172068	0.00411173	0.0222857	0.0174191	0.0152536	0.00438283	0.00190552	0.0275997	0.00510837	0.00279421	0.114454	0.0387734	0.00596374	0.00701411	0.0139906	0.0300278	0.0234711	0.021994	0.177406	0.0236612	0.00353063	0.00543903	0.00323952	0.0116521	0.0345603	0.0342122	0.0354209	0.0101426	0.0101014	0.00500445	0.00232783	0.0256787	0.00992698	1.119338	0.684153	0.315847	0.2108818
15012	-747.3507	-818.2104	70.85972	0.0292882	0.00922161	0.00597471	0.00141768	0.000601245	0.00102432	0.000535829	0.00171648	0.00187739	0.00467692	0.00392387	0.000566087	0.00443213	0.00254582	0.00623487	0.00180578	0.000397386	0.00261872	0.000940251	0.00691271	0.00383662	0.000863225	0.0031422	0.000349086	0.000646449	0.00100374	0.00400263	0.00187777	0.0357962	0.00802131	0.00304447	0.0045376	0.00427737	0.00628047	0.00308976	0.00531519	0.0228257	0.00461721	0.00571901	0.000551741	0.000390822	0.00705231	0.00400189	0.00694452	0.00204091	0.000807617	0.00202542	0.000347125	0.00132118	0.00474111	0.00365224	0.5347369	0.3649426	0.0116358	0.113942	0.507812	1.96923	8.77638	85.9414	3.220307	0.122118	0.0384498	0.0249118	0.00591106	0.00250691	0.00427093	0.00223416	0.00715694	0.00782783	0.0195006	0.0163607	0.00236032	0.0184799	0.0106149	0.0259965	0.00752928	0.00165691	0.0109189	0.00392041	0.0288228	0.0159969	0.00359924	0.0131015	0.00145553	0.00269539	0.00418512	0.0166891	0.00782942	0.149254	0.0334451	0.012694	0.0189197	0.0178346	0.0261866	0.0128829	0.0221619	0.0951727	0.0192516	0.0238456	0.0023005	0.00162954	0.0294048	0.016686	0.0289554	0.00850966	0.00336739	0.00844504	0.00144735	0.00550871	0.0197682	0.0152281	1.155644	0.732632	0.267368	0.239835
15048	-756.8393	-827.3452	70.50584	0.0156886	0.00377616	0.0172381	0.0249878	0.0019008	0.000142817	0.000985156	0.0034711	0.0116259	0.00229148	0.00345805	0.0027119	0.000765305	0.000114381	0.0107199	0.00272385	0.00295562	0.00470955	0.00864981	0.0139059	0.000906175	0.00668956	0.006295	0.000273585	0.000623597	0.00142642	0.00102659	0.0124143	0.0286593	0.00152313	0.00781182	0.00264065	0.00175007	0.010434	0.00402754	0.00313751	0.0513173	0.00112005	0.0208262	0.000108475	0.00534021	0.004526	0.00505271	0.0191212	0.00032433	0.00457394	0.00028997	0.00642264	0.00866468	0.005593	0.011368	1.013763	1.027911	0.0197784	0.147587	0.550501	1.81653	6.77566	50.5601	2.836717	0.0427354	0.0102862	0.0469562	0.0680661	0.00517773	0.000389031	0.00268354	0.0094552	0.0316687	0.00624194	0.00941966	0.00738717	0.00208467	0.000311572	0.0292007	0.0074197	0.00805104	0.0128287	0.0235619	0.0378795	0.0024684	0.0182222	0.0171474	0.000745239	0.00169866	0.00388555	0.00279641	0.0338163	0.0780673	0.00414897	0.0212792	0.00719306	0.00476716	0.0284219	0.0109709	0.00854652	0.139787	0.003051	0.0567302	0.000295484	0.0145466	0.0123287	0.0137635	0.0520858	0.000883466	0.0124593	0.000789872	0.0174951	0.0236024	0.0152352	0.0309662	0.9960317	0.493118	0.506882	0.3671102
15084	-750.6066	-821.9781	71.3715	0.0217488	0.00730349	0.01619	0.0405256	0.00688895	0.00405994	0.000193859	0.00563532	0.00857611	0.00643042	0.0148296	0.00524424	0.00432023	0.000240689	0.0185651	0.00412487	0.00481988	0.0146732	0.00169153	0.0400388	0.0152406	0.0269707	0.00215824	0.0117201	0.000216393	0.00262112	0.00662995	0.00726714	0.0509799	0.0117931	0.00885007	0.0017614	0.00502019	0.0128682	0.0147296	0.0529766	0.148273	0.00161409	0.00772544	0.000447857	0.0203882	0.00363437	0.0121482	0.00664112	0.0182335	0.0164322	0.000583235	0.00755134	0.013924	0.00152279	0.0123525	0.6524669	0.4841936	0.0266835	0.170795	0.576164	1.73562	5.85498	37.4763	2.620191	0.0298183	0.0100133	0.0221971	0.055562	0.00944499	0.00556633	0.000265788	0.00772622	0.0117581	0.00881633	0.020332	0.00719004	0.00592319	0.000329994	0.0254534	0.00565535	0.00660823	0.0201175	0.00231915	0.0548946	0.0208954	0.0369777	0.00295902	0.0160686	0.000296682	0.00359365	0.00908989	0.00996351	0.0698953	0.0161687	0.0121338	0.00241494	0.00688286	0.0176427	0.0201948	0.0726328	0.203288	0.00221297	0.0105919	0.000614027	0.0279529	0.00498284	0.0166557	0.00910521	0.0249988	0.0225291	0.000799636	0.0103532	0.0190902	0.0020878	0.0169357	1.111854	0.673767	0.326233	0.729376
15120	-760.1263	-830.8136	70.68734	0.0371307	0.0180916	0.0242064	0.0330988	0.00567439	0.000287605	0.000358256	0.000514766	0.00940594	0.00323993	0.0356611	0.00371861	0.00239379	0.00452053	0.0220834	0.0012253	0.00157594	0.0124996	0.0289957	0.0202461	0.00593638	0.0195675	0.00151894	0.00717716	0.00836266	0.000548696	0.00645955	0.00588304	0.00820373	0.0104886	0.0098449	0.00323577	0.000481368	0.00448989	0.0517142	0.0126738	0.000689056	0.0101567	0.00401155	0.0215683	0.00937485	0.0487509	0.00260412	0.00704394	0.00318653	0.0139836	0.0117494	0.00246083	0.00565947	0.00313326	0.00691277	1.020646	1.042163	0.0247419	0.164616	0.569579	1.75568	6.07473	40.4173	2.674818	0.0648231	0.0315844	0.0422598	0.0577842	0.00990641	0.000502104	0.000625448	0.000898684	0.016421	0.0056563	0.0622575	0.00649198	0.00417911	0.00789198	0.0385535	0.00213914	0.0027513	0.021822	0.050621	0.0353459	0.0103638	0.0341611	0.00265177	0.01253	0.0145996	0.000957919	0.0112772	0.0102707	0.0143222	0.0183111	0.0171873	0.00564903	0.000840376	0.00783849	0.0902832	0.0221261	0.00120296	0.0177316	0.0070034	0.0376542	0.0163667	0.0851098	0.00454629	0.0122974	0.00556307	0.0244127	0.0205122	0.00429615	0.00988036	0.00547008	0.0120684	0.9940589	0.489677	0.510323	0.5727999
15156	-748.586	-818.8912	70.30518	0.00503376	0.0133592	0.0280894	0.0153063	0.000248119	0.000680977	0.00101703	0.00142329	0.000699885	0.00132286	0.00817973	0.00167607	0.00319142	0.00236509	0.00686123	0.00383004	0.00139002	0.00676168	0.00545516	0.0116423	0.0020868	0.00570617	0.00353391	0.00387561	0.00223225	0.00104338	0.0101439	0.000804386	0.00473205	0.0079962	0.000361739	0.00399175	0.00205151	0.00168686	0.0355553	0.00181556	0.00456471	0.00220706	0.00142396	0.0060775	0.0109925	0.0317914	0.00467236	0.00318577	0.00961471	0.000563447	0.00806623	0.00512276	0.00196386	0.00328712	0.00734356	0.8845729	0.7930351	0.0114553	0.113077	0.506605	1.97392	8.84355	87.2955	3.231611	0.0163951	0.0435113	0.091488	0.049853	0.000808132	0.00221797	0.00331249	0.0046357	0.00227955	0.0043086	0.0266417	0.00545901	0.0103946	0.00770319	0.0223472	0.0124746	0.00452735	0.022023	0.0177677	0.0379195	0.00679678	0.0185852	0.0115101	0.012623	0.0072705	0.00339831	0.0330389	0.00261991	0.0154124	0.0260439	0.0011782	0.0130013	0.00668183	0.00549416	0.115805	0.00591335	0.0148674	0.00718848	0.00463788	0.0197946	0.035803	0.103546	0.015218	0.0103762	0.0313154	0.00183516	0.026272	0.016685	0.00639636	0.0107063	0.0239182	1.034568	0.557714	0.442286	0.3070278
15192	-756.0621	-827.2299	71.16778	0.0203844	0.00124316	0.0182349	0.0190351	0.00368538	0.00201412	0.00114976	0.00536057	0.00160451	0.0154585	0.00499428	0.000722391	0.00237091	0.00540906	0.00733302	0.00488204	0.0036777	0.00950963	0.00810061	0.00962627	0.00135092	0.00461596	0.00696856	0.0034843	0.00170935	0.000434468	0.0134426	0.000267138	0.000764856	0.049425	0.0155305	0.00906294	0.0254723	0.00269362	0.0055502	0.00949707	0.0284078	0.00438622	0.0128475	8.84023e-05	0.0059135	0.0123068	0.0023526	0.00294679	0.00554064	0.00154395	0.029422	0.00583004	0.0233908	0.0166577	0.0111915	0.7220224	0.5649726	0.0216293	0.154168	0.558045	1.79197	6.48641	46.2337	2.772035	0.044518	0.00271496	0.0398236	0.0415711	0.00804859	0.00439867	0.00251098	0.0117071	0.00350412	0.03376	0.0109071	0.00157764	0.00517787	0.011813	0.0160147	0.010662	0.0080318	0.0207683	0.0176911	0.021023	0.00295031	0.0100809	0.0152188	0.00760942	0.00373309	0.000948843	0.0293575	0.000583409	0.00167038	0.10794	0.0339173	0.0197927	0.0556295	0.00588265	0.0121212	0.0207408	0.0620404	0.00957915	0.0280579	0.000193063	0.0129146	0.026877	0.0051379	0.00643554	0.0121003	0.00337186	0.0642552	0.0127323	0.0510835	0.0363791	0.0244414	1.087509	0.638989	0.361011	0.4578922
15228	-759.5078	-830.7721	71.26427	0.0435179	0.00743839	0.059762	0.0106417	0.000749106	0.00572859	0.00271524	0.00826188	0.008469	0.00843453	0.0262326	0.000494501	0.0043185	0.0155927	0.0222607	0.0173374	0.00580862	0.020255	0.00820053	0.018852	0.0298253	0.00888091	0.00102326	0.00686233	5.14668e-05	0.0136084	0.00461817	0.0142942	0.0411688	0.0509023	0.00382938	0.017701	0.0212863	0.00929404	0.0116718	0.00227387	0.0148308	0.0443585	0.00781804	0.0153224	0.0217157	0.113625	0.00600792	0.00433267	0.0460383	0.00802025	0.0232813	0.0175649	0.0155888	0.0142557	0.0359959	0.84441	0.7307176	0.0464584	0.223833	0.626886	1.59519	4.46762	21.5246	2.219241	0.0472446	0.00807539	0.0648798	0.011553	0.000813257	0.00621917	0.00294776	0.0089694	0.00919426	0.00915683	0.0284791	0.000536849	0.00468832	0.016928	0.0241671	0.0188222	0.00630605	0.0219896	0.0089028	0.0204665	0.0323794	0.00964145	0.00111089	0.00745	5.58743e-05	0.0147738	0.00501365	0.0155183	0.0446943	0.0552614	0.00415732	0.0192169	0.0231092	0.0100899	0.0126713	0.0024686	0.0161009	0.0481572	0.00848755	0.0166345	0.0235754	0.123355	0.00652242	0.0047037	0.0499809	0.00870708	0.025275	0.0190691	0.0169237	0.0154765	0.0390785	1.047163	0.577795	0.422205	0.9211185
15264	-751.0059	-821.7382	70.73227	0.0739464	0.019638	0.11014	0.0464286	0.00242009	0.00198068	0.000957819	0.00968284	0.0109811	0.0101446	0.0371912	0.00158193	0.00409893	0.00177114	0.0181429	0.00225682	0.00827006	0.0188274	0.0114999	0.0159314	0.0042943	0.0303952	0.00192687	0.00549847	0.000482081	0.000357487	0.0236142	0.0192298	0.0174275	0.0673667	0.0010758	0.00348487	0.0267602	0.00168246	0.00613844	0.0211696	0.0186788	0.0664119	0.0156244	0.00311417	0.0159444	0.15424	0.0482602	0.0720894	0.0252784	0.0101272	0.00284988	0.00658257	0.0148969	0.000853035	0.000550182	0.9411422	0.8888277	0.0364825	0.198941	0.604248	1.65495	5.02661	27.4104	2.394026	0.0676981	0.0179786	0.100833	0.0425055	0.0022156	0.00181331	0.000876885	0.00886466	0.0100532	0.00928738	0.0340486	0.00144826	0.00375258	0.00162148	0.0166099	0.00206612	0.00757126	0.0172365	0.0105282	0.0145852	0.00393144	0.0278269	0.00176405	0.00503386	0.000441346	0.00032728	0.0216189	0.0176049	0.0159549	0.0616744	0.000984894	0.00319041	0.024499	0.00154029	0.00561975	0.0193808	0.0171005	0.0608003	0.0143042	0.00285103	0.0145972	0.141207	0.0441824	0.065998	0.0231425	0.00927151	0.00260907	0.00602635	0.0136382	0.000780955	0.000503693	1.017333	0.529429	0.470571	1.092297
15300	-746.6459	-817.6278	70.98196	0.0869266	0.00697855	0.0726419	0.021182	0.00512972	0.00055947	0.00069181	0.012997	0.00555698	0.00794818	0.00501	0.00490628	0.0040811	0.00529058	0.0122248	0.0058739	0.016337	0.0119521	0.0115229	0.02503	0.00322416	0.024485	0.0315052	0.0051685	0.00946154	0.000134378	0.0213793	0.0118694	0.00931286	0.140786	0.00137399	0.010516	0.0202433	0.00436768	0.00331077	0.0177933	0.0286391	0.110045	0.00473847	0.0109834	0.00789793	0.0137366	0.00750946	0.0546381	0.0417235	0.0105314	0.00913279	0.0337172	0.0225894	0.00110279	0.00311934	0.7187392	0.5609625	0.0251502	0.165936	0.570999	1.75132	6.02643	39.7611	2.662982	0.0871115	0.0069934	0.0727964	0.0212271	0.00514063	0.00056066	0.000693282	0.0130247	0.0055688	0.00796509	0.00502066	0.00491672	0.00408979	0.00530184	0.0122508	0.0058864	0.0163717	0.0119776	0.0115474	0.0250832	0.00323102	0.0245371	0.0315722	0.0051795	0.00948167	0.000134664	0.0214248	0.0118947	0.00933267	0.141086	0.00137692	0.0105384	0.0202864	0.00437697	0.00331782	0.0178312	0.0287	0.110279	0.00474855	0.0110068	0.00791474	0.0137659	0.00752544	0.0547544	0.0418123	0.0105538	0.00915222	0.0337889	0.0226375	0.00110514	0.00312598	1.088634	0.64063	0.35937	0.9978768
15336	-744.3503	-815.1954	70.84509	0.138686	0.000924881	0.0506812	0.062777	0.00451388	0.00326139	0.00183431	0.00114795	0.00754549	0.00477237	0.0219668	0.00707555	0.002847	0.00437852	0.0155849	0.0161684	0.0110927	0.000878823	0.0104598	0.0416355	0.00191779	0.0278074	0.0127879	0.00693212	0.000889905	0.000147658	0.00287604	0.0248706	0.00625786	0.139375	0.0144114	0.0212844	0.0222111	0.00831482	0.000172261	0.00956863	0.0200776	0.0736873	0.0336756	0.022928	0.0445442	0.0347304	0.0014448	0.0103289	0.0480324	0.0363522	0.01865	0.027792	0.0306467	0.0457618	0.0097331	0.8216138	0.6972364	0.0348635	0.194585	0.600089	1.66642	5.13913	28.6833	2.426848	0.118897	0.000792908	0.0434494	0.0538192	0.00386979	0.00279601	0.00157257	0.000984149	0.00646881	0.00409139	0.0188323	0.00606592	0.00244075	0.00375374	0.0133611	0.0138613	0.00950986	0.000753422	0.00896724	0.0356945	0.00164414	0.0238395	0.0109631	0.00594296	0.000762923	0.000126589	0.00246565	0.0213218	0.00536491	0.119487	0.012355	0.0182472	0.0190418	0.00712836	0.000147681	0.00820327	0.0172127	0.0631727	0.0288703	0.0196564	0.0381881	0.0297746	0.00123864	0.00885503	0.0411786	0.031165	0.0159888	0.0238263	0.0262737	0.0392319	0.00834426	1.05445	0.589193	0.410807	1.166442
15372	-759.3086	-830.3463	71.03774	0.0692046	0.0671757	0.0766634	0.00804131	0.00256901	0.00237045	0.00845676	0.00888617	0.00306945	0.00665105	0.0193145	0.01346	0.00448442	0.00178793	0.0386415	0.0159503	0.000489591	0.0254371	0.00142686	0.00382604	0.0102602	0.0304181	0.00552308	0.0220876	0.00128649	0.00101532	0.0170706	0.025704	0.021597	0.00817955	0.00466666	0.0753127	0.0182398	0.022039	0.00575869	0.0282893	0.00392883	0.0138878	0.00619501	0.00148977	0.00577502	0.00319897	0.0503976	0.00837245	0.0132195	0.00601308	0.0321999	0.080695	0.0587364	0.00279453	0.00541336	0.859339	0.7533693	0.0375215	0.201685	0.606835	1.64789	4.95824	26.6514	2.373721	0.0715167	0.0694199	0.0792247	0.00830996	0.00265484	0.00244964	0.00873929	0.00918304	0.003172	0.00687325	0.0199598	0.0139096	0.00463424	0.00184766	0.0399325	0.0164832	0.000505947	0.0262869	0.00147453	0.00395386	0.010603	0.0314343	0.00570759	0.0228255	0.00132947	0.00104924	0.0176409	0.0265627	0.0223185	0.00845282	0.00482257	0.0778288	0.0188492	0.0227753	0.00595108	0.0292344	0.00406008	0.0143518	0.00640197	0.00153954	0.00596796	0.00330584	0.0520813	0.00865216	0.0136611	0.00621397	0.0332756	0.0833909	0.0606987	0.00288789	0.00559421	1.042446	0.570331	0.429669	0.9676715
15408	-754.9475	-824.5912	69.64369	0.16017	0.0943623	0.0324633	0.0947639	0.014583	0.0012664	0.0112251	0.0171351	0.00772839	0.0365389	0.0343252	0.00744517	0.0189853	0.0146798	0.0407155	0.00188695	0.00752529	0.010321	0.0382488	0.014862	0.00234986	0.0102166	0.0417162	0.00284635	0.00350601	0.00235631	0.0700201	0.0414068	0.0472931	0.00338974	0.020584	0.199512	0.116452	0.0375303	0.00319676	0.0659208	0.0185569	0.104415	0.0113864	0.0160487	0.000977178	0.0179351	0.0460834	0.00229597	0.00358235	0.0382287	0.0879376	0.19515	0.0787995	0.0127656	0.000417608	0.9502049	0.9051338	0.0409195	0.210395	0.614893	1.6263	4.75297	24.4382	2.311035	0.0816314	0.0480923	0.0165451	0.048297	0.00743232	0.000645427	0.00572095	0.00873299	0.00393882	0.0186223	0.0174941	0.00379447	0.00967596	0.00748164	0.0207509	0.000961694	0.00383531	0.00526014	0.0194937	0.00757452	0.00119762	0.00520696	0.0212609	0.00145066	0.00178686	0.00120091	0.0356862	0.0211032	0.0241032	0.0017276	0.0104907	0.101683	0.0593503	0.0191275	0.00162925	0.0335969	0.00945762	0.0532159	0.00580312	0.00817933	0.000498024	0.00914071	0.0234867	0.00117015	0.00182577	0.0194835	0.044818	0.0994593	0.0401606	0.00650608	0.000212836	1.014625	0.524898	0.475102	1.962107
15444	-749.8682	-820.2774	70.40918	0.0367189	0.0691626	0.0291786	0.109891	0.016911	0.000497966	0.00561754	0.00898719	0.0044192	0.0112391	0.0382427	0.0053051	0.0202189	0.0238149	0.0487467	0.0095473	0.0165597	0.0285956	0.0434949	0.0873099	0.0170083	0.0336789	0.0303788	0.0175933	0.00490291	0.0248551	0.0226881	0.0314107	0.0470948	0.02407	0.0122996	0.354206	0.00395124	0.0588585	0.0136254	0.0338573	0.0285791	0.00295594	0.0516246	0.0208273	0.00209112	0.00223802	0.0024091	0.00677282	0.00674424	0.0378642	0.0427872	0.184754	0.0196971	0.00673571	0.000137616	0.8857296	0.7948965	0.0661319	0.265896	0.661486	1.51175	3.76087	15.1213	1.96393	0.0208493	0.0392711	0.0165678	0.0623973	0.00960219	0.00028275	0.00318969	0.005103	0.00250926	0.00638165	0.0217145	0.00301228	0.0114805	0.0135223	0.0276788	0.00542104	0.00940271	0.0162368	0.0246968	0.0495753	0.00965749	0.0191231	0.0172493	0.00998965	0.00278391	0.0141129	0.0128825	0.0178353	0.0267408	0.0136671	0.00698384	0.201122	0.00224355	0.0334204	0.00773659	0.0192245	0.0162275	0.00167841	0.0293129	0.0118259	0.00118735	0.00127077	0.00136791	0.00384566	0.00382944	0.0214996	0.0242949	0.104905	0.0111842	0.00382459	7.81394e-05	1.03421	0.557135	0.442865	1.761157
15480	-758.6879	-827.9186	69.23071	0.067916	0.0348599	0.0372356	0.0229309	0.00624953	0.0138366	0.00142554	0.0310308	0.0297988	0.00344309	0.058806	0.00287814	0.0245059	0.00388923	0.0875707	0.0115379	0.0234754	0.0185324	0.0702148	0.02702	0.0625108	0.0295365	0.0140201	0.0505755	0.00675759	0.00783874	0.0260537	0.00729617	0.0614217	0.0139292	0.104679	0.232081	0.0543579	0.189756	0.0302429	0.04924	0.0228015	0.0199553	0.0778881	0.00130906	0.0126299	0.0229826	0.0357311	0.00857066	0.0993588	0.0197679	0.0114347	0.420646	0.0199428	0.00787543	0.020765	1.084324	1.184178	0.0716356	0.276467	0.669581	1.49347	3.61707	13.9595	1.906128	0.0292854	0.0150316	0.016056	0.00988781	0.00269479	0.00596635	0.000614693	0.0133805	0.0128492	0.00148466	0.0253571	0.00124105	0.0105669	0.00167704	0.0377605	0.00497514	0.0101226	0.00799115	0.0302766	0.011651	0.0269546	0.0127361	0.00604544	0.0218081	0.00291387	0.00338006	0.0112343	0.00314611	0.026485	0.00600628	0.0451373	0.100073	0.0234391	0.0818226	0.0130407	0.0212323	0.009832	0.00860472	0.0335853	0.000564468	0.005446	0.00991009	0.0154072	0.00369566	0.0428435	0.00852392	0.00493066	0.181382	0.00859933	0.00339588	0.00895386	0.9761722	0.457838	0.542162	2.319112
